,sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,orientacion,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio
90,AGY,,BASE PRINCIPAL CELTA,Aguachica,Cesar,Aeródromo,8.2002,-73.6313,CIA. EN LABORES TEC Y A,CELTA LTDA.,800.0,15.0,2500.0,,305.0," 5318,000",2014-10-21,2017-11-12,1A,Fumigación,543.0,20,20011
91,ALR,,ALFEMAR,Juradó,Chocó,Aeródromo,,,,,,,,,,,,,,,389.0,27,27372
92,ALT,,ALTAMIRA,Orocué,Casanare,Aeródromo,4.7586,-71.6386,PALMAR DE ALTAMIRA S.A.S.,PALMAR DE ALTAMIRA S.A.A,1100.0,15.0,5000.0,,492.0," 6124,000",2014-12-24,,1A,Privado,208.0,85,85230
93,APO,APO,ANTONIO ROLDAN BETANCOURT,Carepa,Antioquia,Nacional,7.8118,-76.7164,AEROCIVIL,EN CONCESION- SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2180.0,30.0,,,46.0," 1590,000",1969-06-10,,4C,Aerocivil,40556.0,5,5147
94,APY,API,APIAY - FAC,Villavicencio,Meta,Aeródromo,4.0761,-73.5627,FAC,F A C,1800.0,40.0,,,1200.0,,,,4D,Militar,378.0,50,50001
95,ARA,,LA RUBIERA,Arauca,Arauca,Aeródromo,,,,,,,,,,,,,,,41.0,81,81001
96,ARC,,PERENCO,Yopal,Casanare,Aeródromo,,,,,,,,,,,,,,,17.0,85,85001
97,ARG,,ARAGUANEY,Yopal,Casanare,Aeródromo,5.413,-72.285,SANAR S.A.S,SANAR S.A.S.,850.0,10.0,4000.0,,796.0,"  705,000",2014-02-12,,1A,Fumigación,10.0,85,85001
98,ARQ,ARQ,EL TRONCAL,Arauquita,Arauca,Aeródromo,7.0211,-71.3889,AEROCIVIL,AEROCIVIL,960.0,12.0,12202.0,,509.0," 1073,000",1969-09-15,,2C,Aerocivil,70.0,81,81065
99,AUC,AUC,SANTIAGO PEREZ QUIROZ,Arauca,Arauca,Nacional,7.0689,-70.737,AEROCIVIL,AEROCIVIL,2100.0,30.0,,,418.0,"  984,000",1987-02-02,,4C,Aerocivil,25923.0,81,81001
100,AUR,,EL CORAJE,Ariguaní,Magdalena,Aeródromo,10.0247,-74.067,CAMAGUEY S.A.,CAMAGUEY S.A.,720.0,15.0,4000.0,,282.0," 7094,000",2013-12-19,,1A,Privado,30.0,47,47058
101,AXM,AXM,EL EDEN,Armenia,Quindío,Internacional,4.452893,-75.767286,,,,,,,,,,,,,48572.0,63,63001
102,AYC,,LA GLORIA,La Gloria,Cesar,Aeródromo,,,,,,,,,,,,,,,3.0,20,20383
103,BAC,,BANCO DE LA REPUBLICA,Medellín,Antioquia,Aeródromo,,,,,,,,,,,,,,,2.0,5,5001
104,BAQ,BAQ,ERNESTO CORTISSOZ,Barranquilla,Atlántico,Internacional,10.8896,-74.7809,AEROCIVIL,GRUPO AEROPORTUARIO DEL CARIBE S.A.S.,3000.0,45.0,,,98.0," 1152,000",2015-05-15,,4E,Aerocivil,125956.0,8,8001
105,BAR,,GUAICARAMO,Barranca de Upía,Meta,Aeródromo,4.4605,-72.9509,GUAICARAMO S.A.,GUAICARAMO S.A.,800.0,18.0,5500.0,,649.0," 7236,000",2013-12-27,,1A,Fumigación,17.0,50,50110
106,BBA,,PIZARRO,Bajo Baudó,Chocó,Aeródromo,4.9608,-77.3633,MUNICIPIO,MUNICIPIO,1000.0,10.0,,,10.0," 6365,000",2008-12-30,,1A,Público,4944.0,27,27077
107,BCA,,CERREJON CENTRAL,Barrancas,La Guajira,Aeródromo,,,,,,,,,,,,,,,9.0,44,44078
108,BCO,,JULIA CAROLINA,Bosconia,Cesar,Aeródromo,,,,,,,,,,,,,,,132.0,20,20060
109,BEC,,BECERRIL,Becerril,Cesar,Aeródromo,9.6628,-73.2744,MUNICIPIO,FUMILLANOS,1300.0,27.0,3500.0,,320.0," 2989,000",2008-07-02,,3B,Fumigación,51.0,20,20045
110,BEE,,BENEFICENCIA DEL TOLIMA,Ibagué,Tolima,Aeródromo,,,,,,,,,,,,,,,86.0,73,73001
111,BGA,BGA,PALONEGRO,Bucaramanga,Santander,Internacional,7.127269,-73.182945,,,,,,,,,,,,,143503.0,68,68001
112,BGN,,EL MILAGRO,Bugalagrande,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,4.0,76,76113
113,BIZ,,BIZERTA,Nunchía,Casanare,Aeródromo,5.4225,-71.9936,CELMIRA BARRAGAN F.,FUMIVILLA LTDA,700.0,10.0,2000.0,,639.0,"  151,000",2013-01-25,,1A,Fumigación,1.0,85,85225
114,BJA,,BERLIN,Villavieja,Huila,Aeródromo,,,,,,,,,,,,,,,3.0,41,41872
115,BJE,,LA CASCAJERA,Barrancabermeja,Santander,Aeródromo,,,,,,,,,,,,,,,19.0,68,68081
116,BMG,,BARRANCO MINAS,Barranco Minas,Guainía,Aeródromo,3.4907,-69.8097,GOBERNACION,DEPARTAMENTO,900.0,15.0,,,125.0," 2477,000",1972-09-11,,1A,Público,3058.0,94,94343
117,BNO,,BUENOS AIRES,Puerto Wilches,Santander,Aeródromo,7.462,-73.7464,AGRICOLA BUFALERA DE COLOMBIA,EL MISMO,1060.0,18.0,3500.0,,229.0," 7239,000",2012-12-19,,1A,Privado,26.0,68,68575
118,BOC,,SAN MARTIN,Bosconia,Cesar,Aeródromo,,,,,,,,,,,,,,,147.0,20,20060
119,BOG,BOG,EL DORADO,"Bogotá, D.C.","Bogotá, D.C.",Internacional,4.7017,-74.1469,AEROCIVIL,EN CONCESION CODAD,3800.0,60.0,,,8356.0,"  320,000",1959-12-04,,4E,Aerocivil,1028334.0,11,11001
120,BQL,,BARRANQUILLITA,Miraflores,Guaviare,Aeródromo,1.5467,-72.3258,GOBERNACION,INS POL BARRANQUILLITA,700.0,15.0,5000.0,,800.0," 2989,000",,,1A,Público,79.0,95,95200
121,BSA,,LA ESPERANZA,Barbosa,Santander,Aeródromo,5.9485,-73.6092,GOBERNACION,MUNICIPIO,1000.0,16.0,,,5308.0,"  306,000",,,2A,Público,228.0,68,68077
122,BSC,BSC,JOSE CELESTINO MUTIS,Bahía Solano,Chocó,Regional,6.2031,-77.395,MUNICIPIO,MUNICIPIO,1200.0,30.0,,,80.0,"  551,000",,,2C,Público,21146.0,27,27075
123,BUN,BUN,BUENAVENTURA-GERARDO TOBAR LOPEZ,Buenaventura,Valle del Cauca,Nacional,3.8196,-76.9899,AEROCIVIL,AEROCIVIL,1200.0,30.0,,,44.0," 1026,000",1967-08-28,,2C,Aerocivil,4776.0,76,76109
124,BUO,,BUENOS AIRES,Yopal,Casanare,Aeródromo,5.149,-72.3519,GILMA MARTINEZ DE B.,SERFABA S.A.S.,800.0,10.0,2000.0,,732.0," 3061,000",,,1A,Fumigación,8.0,85,85001
125,BVA,,BUENAVISTA,Distracción,La Guajira,Aeródromo,10.8874,-72.9007,EJERCITO,EJERCITO,1420.0,30.0,29000.0,,850.0,,,,3C,Militar,1338.0,44,44098
126,CAA,,CAÑO GANDUL,San Luis de Palenque,Casanare,Aeródromo,5.1725,-71.1419,PERENCO COLOMBIA LIMITED,PERENCO COLOMBIA LIMITED,600.0,16.0,3000.0,,431.0," 5603,000",,,1A,Privado,7741.0,85,85325
127,CAC,,CAMPO CAPOTE,Vélez,Santander,Aeródromo,6.75,-73.9167,INDERENA,INDERENA,500.0,20.0,2300.0,,500.0," 2302,000",,,1A,Público,11.0,68,68861
128,CAH,,EL VISO INCORA,Campoalegre,Huila,Aeródromo,,,,,,,,,,,,,,,2.0,41,41132
129,CAL,,CALIMA,Aguachica,Cesar,Aeródromo,8.2854,-73.643,CELTA LTDA,CELTA LTDA.,900.0,15.0,2500.0,,427.0," 1127,000",,2018-06-11,1A,Fumigación,64.0,20,20011
130,CAM,,CABO MARZO,Juradó,Chocó,Aeródromo,6.8794,-77.678,SERVICIALES LTDA.,SERVICIALES LTDA.,700.0,18.0,5000.0,,16.0," 4418,000",,2016-10-02,1A,Privado,34.0,27,27372
131,CAN,,CANARIAS,Nunchía,Casanare,Aeródromo,5.472,-72.1533,SERRANO HERRERA Y CIA,EL MISMO,740.0,10.0,2500.0,,735.0," 3940,000",2014-07-25,,1A,Fumigación,1.0,85,85225
132,CAO,,"CENTRO ADMINISTRATIVO ""MARANDUA""",Cumaribo,Vichada,Aeródromo,5.3345,-67.8646,INDERENA,INDERENA,1780.0,28.0,33112.0,,500.0," 1413,000",,,3B,Público,1154.0,99,99773
133,CAP,,CAMPO ALEGRE,San Luis de Palenque,Casanare,Aeródromo,5.4053,-71.1293,ALIRIO CORREA Y OTROS,SERFABA S.A.S.,700.0,10.0,2000.0,,656.0," 1207,000",,,1A,Fumigación,61.0,85,85325
134,CAQ,,JUAN H.WHITE,Caucasia,Antioquia,Regional,7.968,-75.1982,AEROLINEA DE ANTIOQUIA,AEROLINEA DE ANTIOQ.,1080.0,23.0,,,207.0," 5052,000",2014-10-02,2017-10-03,2B,Privado,15994.0,5,5154
135,CAR,CCO,CARIMAGUA,Puerto López,Meta,Aeródromo,4.5649,-71.3367,ICA,EL MISMO,1336.0,23.0,25000.0,,700.0,"  657,000",,,3B,Público,2033.0,50,50573
136,CAS,,CASA COIMA,Mutatá,Antioquia,Aeródromo,,,,,,,,,,,,,,,8.0,5,5480
137,CAT,,CALICANTO,Alvarado,Tolima,Aeródromo,4.4878,-75.0106,ERNESTO NAVARRO Y CIA,CRUZ VERDE,640.0,10.0,3000.0,,2166.0," 1735,000",,,1A,Fumigación,1.0,73,73026
138,CAV,,CUMACHAGUA,Santa Rosalía,Vichada,Aeródromo,4.0167,-70.8833,CORREGIMIENTO(MUNICIPIO),CORREGIMIENTO(MUNICIPIO),547.0,35.0,2500.0,,440.0," 3660,000",,,1A,Público,22.0,99,99624
139,CBR,,EL CARMEN DE BOLIVAR,El Carmen de Bolívar,Bolívar,Aeródromo,9.6842,-75.1261,MUNICIPIO,MUNICIPIO,1500.0,28.0,12202.0,,590.0,"  247,000",,,3C,Público,73.0,13,13244
140,CBY,,LA ARABIA,Cabuyaro,Meta,Aeródromo,4.3933,-72.9892,GERMAN REYES GARCIA,SADELL  LTDA.,800.0,10.0,2000.0,,577.0," 4736,000",,2015-09-11,1A,Fumigación,6.0,50,50124
141,CCH,,EL PACIFICO,Cartagena del Chairá,Caquetá,Aeródromo,,,,,,,,,,,,,,,1.0,18,18150
142,CDA,,LA ESMERALDA - CA,Candelaria,Valle del Cauca,Aeródromo,3.38,-76.3983,INCAUCA S.A.,INCAUCA S.A.,250.0,10.0,500.0,,3166.0," 2957,000",,,1A,Fumigación,21.0,76,76130
143,CDY,,CIUDAD YARI,San Vicente del Caguán,Caquetá,Aeródromo,1.5833,-73.8667,MUNICIPIO,MUNICIPIO,880.0,40.0,12202.0,,1000.0," 3660,000",,,1A,Público,5.0,18,18753
144,CEB,,EL CEBRUNO,Ayapel,Córdoba,Aeródromo,8.3292,-75.1323,MUNICIPIO AYAPEL,MUNICIPIO AYAPEL,944.0,15.0,5670.0,,1280.0," 7092,000",,,2A,Público,125.0,23,23068
145,CFB,,CALIFORNIA,Morales,Bolívar,Aeródromo,,,,,,,,,,,,,,,1.0,13,13473
146,CGA,,LA CEIBA,Ciénaga,Magdalena,Aeródromo,10.7913,-74.1049,CALIMA S.A.,CALIMA S.A.,740.0,10.0,4500.0,,147.0," 1837,000",,2016-05-03,1A,Fumigación,2.0,47,47189
147,CGW,CRC,SANTA ANA,Cartago,Valle del Cauca,Aeródromo,4.7584,-75.9561,MUNICIPIO,MUNICIPIO,2200.0,40.0,,,2977.0," 1319,000",,,4D,Público,1103.0,76,76147
148,CHO,,CHICAMOCHA,Villavicencio,Meta,Aeródromo,,,,,,,,,,,,,,,9.0,50,50001
149,CHP,,LA CHAPA,Hato Corozal,Casanare,Aeródromo,5.9333,-71.45,CORREGIMIENTO,CORREGIMIENTO,500.0,30.0,3500.0,,620.0," 3660,000",,,1A,Público,14.0,85,85125
150,CIM,CIM,GUSTAVO ROJAS PINILLA,Cimitarra,Santander,Aeródromo,6.3674,-73.9706,AEROCIVIL,AEROCIVIL,1500.0,40.0,12202.0,,735.0,"  644,000",1967-06-05,,3C,Aerocivil,338.0,68,68190
151,CLM,,CALAMAR GUAVIARE,San José del Guaviare,Guaviare,Aeródromo,1.9624,-72.645,MUNICIPIO,MUNICIPIO,1000.0,16.0,2950.0,,540.0,"  538,000",,,2A,Público,1380.0,95,95001
152,CLO,CLO,ALFONSO BONILLA ARAGON,Palmira,Valle del Cauca,Internacional,3.5431,-76.3817,AEROCIVIL,CONCESION AEROCALI S.A.,3000.0,45.0,,,3174.0,"  984,000",1987-02-02,,4E,Aerocivil,207439.0,76,76520
153,CMA,,CANAIMA,Villavicencio,Meta,Aeródromo,,,,,,,,,,,,,,,8.0,50,50001
154,CMP,,CAMPOALEGRE,Campoalegre,Huila,Aeródromo,,,,,,,,,,,,,,,38.0,41,41132
155,CMR,,LA MARIA,Cumaral,Meta,Aeródromo,4.2436,-73.2131,HELICE LTDA.,HELICE LTDA.,660.0,15.0,2000.0,,738.0,"  117,000",,2018-03-09,1A,Fumigación,15.0,50,50226
156,COA,,COFA -PALMIRA,Palmira,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,1.0,76,76520
157,COG,COG,CONDOTO MANDINGA,Condoto,Chocó,Regional,5.072,-76.6766,AEROCIVIL,AEROCIVIL,1150.0,18.0,,,166.0,"  984,000",1987-02-02,,2C,Aerocivil,5130.0,27,27205
158,CPB,CPB,CAPURGANA,Acandí,Chocó,Regional,8.6305,-77.3502,ACCION COMUNAL,ACCION COMUNAL,950.0,10.0,,,12.0," 1784,000",,,1A,Público,6004.0,27,27006
159,CPC,,CUPICA,Bahía Solano,Chocó,Aeródromo,6.6987,-77.4832,ALCALDIA,ALCALDIA,870.0,15.0,,,16.0," 5732,000",,,1A,Público,341.0,27,27075
160,CPL,CPL,NAVAS PARDO,Chaparral,Tolima,Aeródromo,3.7238,-75.4654,AEROCIVIL,AEROCIVIL,1200.0,15.0,,,2729.0,"  499,000",1968-07-20,,2C,Aerocivil,538.0,73,73168
161,CRA,,CINERA,San José de Cúcuta,Norte de Santander,Aeródromo,8.1708,-72.4746,ASOZULIA,ASOZULIA,900.0,10.0,5000.0,,305.0," 6327,000",,,1A,Fumigación,92.0,54,54001
162,CRL,,SANTA BARBARA,Cumaral,Meta,Aeródromo,4.2329,-73.2523,UNIPALMA S.A.,UNIPALMA S.A.,850.0,18.0,3000.0,,800.0," 7055,000",,,1A,Privado,63.0,50,50226
163,CRM,,CURUMANI,Curumaní,Cesar,Aeródromo,,,,,,,,,,,,,,,46.0,20,20228
164,CRN,,CORRAL NUEVO,Plato,Magdalena,Aeródromo,,,,,,,,,,,,,,,58.0,47,47555
165,CRR,,CERRITOS,Ambalema,Tolima,Aeródromo,4.8422,-74.7758,URUEÑA Y VILLA CIA S. EN C.,SANIDAD VEGETAL CRUZ,640.0,10.0,2000.0,,807.0," 6174,000",,,1A,Fumigación,,73,73030
166,CRU,CUO,CARURU,Carurú,Vaupés,Aeródromo,1.0135,-71.2961,MUNICIPIO,MUNICIPIO,1000.0,20.0,12200.0,,646.0,"   62,000",,,2B,Público,4108.0,97,97161
167,CRY,,EL VERGEL,Cabuyaro,Meta,Aeródromo,4.2065,-73.0026,AVIAL LTDA,AVIAL LTDA.,740.0,15.0,2000.0,,540.0,"  998,000",,,1A,Fumigación,2.0,50,50124
168,CTG,CTG,RAFAEL NUÑEZ,Cartagena de Indias,Bolívar,Internacional,10.442,-75.5123,AEROCIVIL,CONCESION-SACSA,2380.0,45.0,,,7.0," 4501,000",2012-08-16,,4D,Aerocivil,131998.0,13,13001
169,CUC,CUC,CAMILO DAZA,San José de Cúcuta,Norte de Santander,Internacional,7.9274,-72.5116,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,1920.0,45.0,,,1027.0,"  984,000",1987-02-02,,4D,Aerocivil,72216.0,54,54001
170,CUM,,EL VISO,Campoalegre,Huila,Aeródromo,2.7313,-75.3219,SANIDAD VEGETAL CRUZ VERDE,SANIDAD VEGETAL CRUZ VERDE,600.0,10.0,2500.0,,1299.0," 2136,000",,,1A,Fumigación,20.0,41,41132
171,CVN,CVE,COVEÑAS,Coveñas,Sucre,Aeródromo,9.401,-75.6913,ARC MINDEFENSA,ARC MINDEFENSA,1220.0,28.0,12202.0,,31.0,"  984,000",,,2C,Militar,875.0,70,70221
172,CZI,,LA DILIA,Agustín Codazzi,Cesar,Aeródromo,,,,,,,,,,,,,,,11.0,20,20013
173,CZU,CZU,LAS BRUJAS,Corozal,Sucre,Regional,9.3325,-75.2853,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,1430.0,22.0,,,519.0," 1862,000",1971-07-19,,3C,Aerocivil,14822.0,70,70215
174,EBG,EBG,EL TOMIN,El Bagre,Antioquia,Regional,7.5965,-74.8089,SOCIEDAD MINEROS A/QUIA,EL MUNICIPIO,1300.0,15.0,,,180.0," 2443,000",,,1A,Público,6662.0,5,5250
175,ECC,,EL CARMEN DE CHUCURI,El Carmen de Chucurí,Santander,Aeródromo,6.7406,-73.5544,MUNICIPIO,MUNICIPIO,700.0,12.0,12000.0,,1200.0," 2488,000",,,1A,Público,203.0,68,68235
176,ECO,,ECOPETROL,Barrancabermeja,Santander,Aeródromo,,,,,,,,,,,,,,,5.0,68,68081
177,ECR,,EL CHORRO,Gamarra,Cesar,Aeródromo,,,,,,,,,,,,,,,1.0,20,20295
178,EEB,,EL ESPINO,El Espino,Boyacá,Aeródromo,6.4883,-72.5047,MUNICIPIO,MUNICIPIO,820.0,15.0,5670.0,,7119.0," 4239,000",,,1B,Público,2.0,15,15248
179,EJA,EJA,YARIGUIES,Barrancabermeja,Santander,Nacional,7.0244,-73.8068,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,1800.0,45.0,61100.0,,414.0,"  115,000",1965-09-02,,3C,Aerocivil,27366.0,68,68081
180,EJU,,EL JUNCAL,Palermo,Huila,Aeródromo,2.8471,-75.3133,ASOJUNCAL,SANIDAD VEGETAL CRUZ VERDE,620.0,10.0,2000.0,,1509.0," 4949,000",2010-10-01,,1A,Fumigación,2.0,41,41524
181,ELA,ECR,EL CHARCO,El Charco,Nariño,Aeródromo,2.4408,-78.1,MUNICIPIO,MUNICIPIO,800.0,12.0,6400.0,,32.0,"  737,000",,,1A,Público,1419.0,52,52250
182,ELB,ELB,LAS FLORES,El Banco,Magdalena,Aeródromo,9.0428,-73.9715,AEROCIVIL,AEROCIVIL,1225.0,28.0,19045.0,,110.0," 1374,000",1978-04-06,,3B,Aerocivil,589.0,47,47245
183,ELC,,EL CAIRO,Castilla la Nueva,Meta,Aeródromo,,,,,,,,,,,,,,,2.0,50,50150
184,ELH,,EL LIMONAR,Campoalegre,Huila,Aeródromo,2.6205,-75.3624,SANIDAD VEGETAL CRUZ VERDE,SANIDAD VEGETAL CRUZ VERDE,600.0,10.0,2500.0,,1936.0," 2136,000",,,1A,Fumigación,6.0,41,41132
185,ELM,,EL MARNE,Rionegro,Santander,Aeródromo,7.4233,-73.3806,JORGE LUIS OTERO SANCHEZ,JORGE LUIS OTERO SANCHEZ,760.0,18.0,4000.0,,416.0," 4874,000",,,1A,Privado,575.0,68,68615
186,ELO,,EL RODEO,Orocué,Casanare,Aeródromo,,,,,,,,,,,,,,,49.0,85,85230
187,ELS,,COMUNEROS,Socorro,Santander,Aeródromo,6.3835,-73.2573,MUNICIPIO,MUNICIPIO,720.0,15.0,5000.0,,5250.0,"  306,000",,,1A,Público,37.0,68,68755
188,EOH,EOH,OLAYA HERRERA,Medellín,Antioquia,Nacional,6.2204,-75.5904,INVIAS,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte),1800.0,38.0,20455.0,,4920.0," 1466,000",,,1A,Aerocivil,293591.0,5,5001
189,EPR,,EL PARAISO,Ibagué,Tolima,Aeródromo,4.387,-75.026,JOSE M. MELENDRO,CRUZ VERDE,630.0,10.0,2000.0,,2303.0," 1735,000",,,1A,Fumigación,10.0,73,73001
190,EPY,,CAYTA,El Copey,Cesar,Aeródromo,,,,,,,,,,,,,,,6.0,20,20238
191,ESP,,ASTA,Espinal,Tolima,Aeródromo,,,,,,,,,,,,,,,5.0,73,73268
192,ETO,,EL TORNILLO,Rionegro,Santander,Aeródromo,7.6222,-73.608,INVERSIONES GERBEL S.A.S.,CELTA LTDA.,1020.0,18.0,2000.0,,230.0," 7086,000",,,1A,Fumigación,41.0,68,68615
193,EVC,,EL VIGIA,Villanueva,Casanare,Aeródromo,4.5543,-72.9157,EDUARDO VALENZUELA PLATA,FUMIVILLA LTDA,660.0,10.0,2000.0,,662.0," 2471,000",,2016-06-12,1A,Fumigación,5.0,85,85440
194,EYP,EYP,EL ALCARAVAN,Yopal,Casanare,Nacional,5.3191,-72.3842,AEROCIVIL,AEROCIVIL,2250.0,30.0,,,1016.0,"  984,000",1987-02-02,,3C,Aerocivil,92726.0,85,85001
195,FCA,,FASCA,Aguazul,Casanare,Aeródromo,5.1553,-72.5208,SFA LTDA.,SFA. LTDA.,750.0,10.0,2000.0,,868.0," 7054,000",,,1A,Fumigación,257.0,85,85010
196,FDA,,FUNDACION,Fundación,Magdalena,Aeródromo,,,,,,,,,,,,,,,16.0,47,47288
197,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Florencia,Caquetá,Nacional,1.589,-75.5643,AEROCIVIL,AEROCIVIL,1500.0,30.0,,,803.0,"  984,000",1987-02-02,,3C,Aerocivil,16997.0,18,18001
198,FOO,,LA LUNA,Fuente de Oro,Meta,Aeródromo,3.4492,-73.5844,GIOVANNI OROZCO,FARI LTDA,800.0,10.0,2000.0,,935.0," 4445,000",,,1A,Fumigación,10.0,50,50287
